level,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,SNDP,FRSHTT,timestamp
37.2,86.2,38.7,867.0,41.8,11.9,18.1,99.0,68.0,0.0,999.9,0,6472476
37.2,78.3,45.6,866.4,38.5,7.3,13.0,93.9,64.9,0.0,999.9,0,6473340
37.0,79.5,50.8,868.6,33.8,9.1,26.0,91.0,64.9,0.0,999.9,18,6474204
37.0,70.5,57.2,874.0,26.9,7.2,12.0,91.9,62.1,0.13,999.9,16,6475068
37.2,74.6,51.7,876.4,35.2,9.0,18.1,88.0,62.1,0.01,999.9,0,6475932
37.2,79.0,49.3,875.9,38.9,6.1,13.0,95.0,62.1,0.0,999.9,0,6476796
37.0,85.1,43.7,875.4,42.7,8.8,12.0,99.0,63.0,0.0,999.9,0,6477660
37.0,82.3,49.2,874.9,38.5,6.4,10.1,100.9,68.0,0.0,999.9,0,6478524
37.0,79.2,50.2,872.0,41.4,7.1,14.0,93.0,64.0,0.0,999.9,0,6479388
37.0,80.9,47.4,867.6,41.8,7.5,13.0,93.9,64.0,0.0,999.9,0,6480252
37.0,82.3,39.1,868.6,41.8,8.8,14.0,95.0,64.9,0.0,999.9,0,6481116
37.0,83.1,41.5,871.1,41.8,7.5,12.0,96.1,68.0,0.0,999.9,0,6481980
37.0,82.6,50.6,872.1,35.2,7.8,18.1,97.0,68.0,0.0,999.9,16,6482844
37.0,77.5,51.0,871.8,35.6,7.1,20.0,91.9,64.0,0.0,999.9,18,6483708
37.0,76.4,53.3,871.7,39.8,7.6,11.1,90.0,63.0,0.01,999.9,0,6484572
37.0,74.7,51.1,873.6,36.0,7.9,22.9,90.0,60.1,0.0,999.9,0,6485436
36.8,76.2,41.2,873.0,44.7,6.5,11.1,91.0,57.9,0.0,999.9,0,6486300
36.8,81.8,41.2,868.1,41.0,9.5,18.1,95.0,57.9,0.0,999.9,2,6487164
36.7,78.2,47.7,863.7,33.6,12.1,28.0,96.1,69.1,0.0,999.9,18,6488028
36.8,72.7,50.9,864.5,31.5,9.6,22.0,91.0,62.1,0.5,999.9,18,6488892
36.8,73.0,40.9,870.9,35.6,10.1,22.0,87.1,57.9,0.0,999.9,0,6489756
36.7,69.8,40.6,874.4,39.4,7.6,14.0,84.0,55.0,0.0,999.9,0,6490620
36.7,75.6,41.2,873.6,50.1,6.4,12.0,91.9,55.0,0.0,999.9,0,6491484
36.7,80.2,43.2,873.2,38.5,6.9,15.0,93.9,60.1,0.0,999.9,0,6492348
36.7,83.4,37.1,873.7,40.2,8.3,11.1,96.1,62.1,0.0,999.9,0,6493212
36.7,85.3,39.5,870.3,37.3,11.5,20.0,102.0,70.0,0.0,999.9,0,6494076
36.7,79.7,43.3,869.1,31.1,8.4,26.0,102.0,64.9,0.0,999.9,0,6494940
36.7,76.5,43.3,871.0,33.1,7.8,15.0,90.0,62.1,0.0,999.9,0,6495804
36.7,76.9,40.0,873.0,34.8,7.6,14.0,91.0,62.1,0.0,999.9,0,6496668
36.7,76.3,37.9,875.6,43.5,7.3,13.0,90.0,59.0,0.0,999.9,0,6497532
36.7,79.1,38.9,876.7,47.6,7.2,14.0,93.0,59.0,0.0,999.9,0,6498396
36.7,80.4,42.5,877.0,37.7,7.0,12.0,93.9,63.0,0.0,999.9,0,6499260
36.7,80.8,44.7,875.2,37.7,6.6,12.0,98.1,64.0,0.0,999.9,0,6500124
36.5,84.0,45.9,873.5,33.1,7.1,14.0,102.9,64.0,0.0,999.9,0,6500988
36.5,87.4,43.6,873.4,31.1,8.8,13.0,102.9,66.9,0.0,999.9,0,6501852
36.5,84.2,44.8,873.8,30.2,7.7,15.0,102.0,71.1,0.0,999.9,18,6502716
36.5,78.9,51.0,874.8,30.9,6.9,13.0,97.0,66.9,0.0,999.9,18,6503580
36.5,73.5,54.2,875.0,27.1,6.9,19.0,95.0,61.0,0.2,999.9,18,6504444
36.5,76.2,50.5,872.7,24.4,6.7,11.1,91.0,61.0,0.0,999.9,0,6505308
36.5,78.4,48.1,870.8,34.0,7.1,12.0,93.9,62.1,0.0,999.9,0,6506172
36.5,79.6,50.6,868.2,35.2,9.6,15.9,93.9,64.0,0.0,999.9,0,6507036
36.5,72.8,56.0,868.9,34.8,6.9,12.0,84.9,64.0,0.0,999.9,18,6507900
36.5,67.6,58.3,870.8,28.2,6.1,12.0,82.9,59.0,0.23,999.9,18,6508764
36.5,73.5,52.9,868.7,35.8,10.9,21.0,89.1,59.0,0.02,999.9,18,6509628
36.5,73.4,50.9,868.0,36.5,7.0,12.0,90.0,60.1,0.0,999.9,16,6510492
36.3,71.9,46.5,869.8,38.3,8.6,22.0,82.9,60.1,0.01,999.9,16,6511356
36.3,73.6,43.3,872.1,49.3,7.4,15.9,84.0,63.0,0.0,999.9,16,6512220
36.3,69.2,40.3,873.6,37.7,6.3,14.0,82.0,55.0,0.0,999.9,0,6513084
36.3,69.6,38.0,870.5,36.9,6.5,15.0,87.1,52.0,0.0,999.9,0,6513948
36.5,71.9,44.0,866.9,35.2,9.1,22.0,88.0,52.0,0.0,999.9,0,6514812
36.2,72.3,40.3,867.0,32.7,14.0,26.0,88.0,57.0,0.0,999.9,0,6515676
36.2,79.4,25.7,868.9,36.9,16.9,26.0,90.0,57.0,0.0,999.9,0,6516540
36.2,77.1,29.2,873.5,40.2,12.1,22.0,90.0,64.0,0.0,999.9,0,6517404
36.2,74.5,33.9,875.2,36.0,8.3,14.0,90.0,59.0,0.0,999.9,0,6518268
36.2,74.7,38.0,874.0,38.1,7.7,12.0,93.9,57.9,0.0,999.9,0,6519132
36.2,82.3,45.8,869.4,43.1,10.7,15.9,93.9,78.1,0.0,999.9,16,6519996
36.2,73.0,46.7,871.3,34.0,6.9,13.0,89.1,57.9,0.0,999.9,0,6520860
36.2,76.4,44.5,871.2,34.8,8.6,15.0,93.9,57.9,0.0,999.9,0,6521724
36.2,79.8,51.0,872.2,35.2,11.8,22.0,95.0,59.0,0.0,999.9,16,6522588
36.2,76.2,51.2,872.4,37.7,13.5,21.0,91.9,66.9,0.0,999.9,0,6523452
36.2,78.9,52.6,873.5,35.6,9.0,15.9,93.0,66.9,0.0,999.9,18,6524316
36.2,73.5,57.0,875.0,36.5,8.8,14.0,88.0,64.9,0.01,999.9,2,6525180
36.2,74.8,51.6,874.9,30.2,6.9,14.0,89.1,61.0,0.0,999.9,0,6526044
36.2,75.6,48.6,874.9,31.9,6.1,14.0,90.0,61.0,0.0,999.9,0,6526908
36.2,76.4,48.2,873.7,37.3,6.8,11.1,91.9,60.1,0.0,999.9,0,6527772
36.2,79.0,44.6,872.8,44.7,7.5,12.0,93.9,60.1,0.0,999.9,18,6528636
36.0,76.6,43.1,873.4,36.0,6.0,10.1,95.0,59.0,0.0,999.9,0,6529500
36.0,77.9,43.0,872.5,32.3,6.9,12.0,96.1,59.0,0.0,999.9,0,6530364
36.0,79.9,40.7,870.7,36.5,8.7,15.0,97.0,62.1,0.0,999.9,0,6531228
36.0,77.1,41.8,870.2,30.2,6.6,11.1,99.0,57.9,0.0,999.9,0,6532092
36.0,76.8,43.0,870.8,34.0,6.9,11.1,95.0,57.9,0.0,999.9,0,6532956
36.0,80.5,41.3,869.3,41.8,8.6,15.0,96.1,61.0,0.0,999.9,0,6533820
36.0,79.4,42.7,866.5,36.2,8.4,29.9,91.0,69.1,0.0,999.9,16,6534684
36.0,70.9,45.9,866.0,33.1,8.4,13.0,84.9,62.1,0.0,999.9,0,6535548
36.0,67.7,40.9,869.2,31.3,11.0,22.0,81.0,61.0,0.0,999.9,16,6536412
36.0,58.6,47.5,871.5,18.0,7.6,11.1,75.0,52.0,0.31,999.9,16,6537276
36.0,58.5,46.0,872.6,30.2,5.6,14.0,72.0,48.0,0.01,999.9,0,6538140
36.0,61.8,45.8,875.2,31.5,4.7,10.1,75.9,48.0,0.0,999.9,0,6539004
36.0,65.9,45.1,876.9,33.1,6.5,12.0,82.9,48.9,0.0,999.9,0,6539868
36.0,69.8,46.3,876.3,34.4,8.6,13.0,84.0,53.1,0.0,999.9,0,6540732
36.0,65.2,53.6,875.9,28.1,7.8,15.0,80.1,55.9,0.12,999.9,16,6541596
36.0,64.9,54.0,874.4,34.8,6.5,15.0,79.0,55.9,0.04,999.9,22,6542460
35.8,66.0,47.5,873.1,39.1,10.9,20.0,79.0,55.9,0.11,999.9,18,6543324
35.8,66.0,43.8,871.3,37.3,6.9,20.0,81.0,55.9,0.0,999.9,0,6544188
36.0,61.8,46.1,872.4,36.5,9.1,15.9,77.0,48.9,0.01,999.9,18,6545052
35.8,61.6,44.3,873.9,46.0,6.2,15.0,75.9,48.0,0.0,999.9,0,6545916
35.8,63.9,45.0,875.4,42.7,5.7,11.1,78.1,48.0,0.0,999.9,0,6546780
35.8,65.6,42.3,873.7,32.8,7.2,10.1,82.0,50.0,0.0,999.9,0,6547644
35.9,64.4,38.5,866.6,35.6,10.2,18.1,82.9,53.1,0.0,999.9,0,6548508
35.8,53.4,24.8,871.8,31.9,6.8,12.0,68.0,41.0,0.0,999.9,0,6549372
35.7,62.5,34.9,878.0,38.9,10.9,21.0,81.0,41.0,0.0,999.9,0,6550236
35.7,70.8,31.7,871.7,43.9,12.1,20.0,81.0,51.1,0.0,999.9,0,6551100
35.8,60.4,37.1,868.5,31.9,11.2,18.1,82.0,51.1,0.0,999.9,0,6551964
35.8,47.8,29.9,872.8,37.3,7.2,10.1,54.0,44.1,0.0,999.9,0,6552828
35.7,44.2,25.4,879.0,37.7,6.4,11.1,55.0,33.1,0.0,999.9,0,6553692
35.7,45.6,19.8,883.3,31.9,7.5,14.0,62.1,33.1,0.0,999.9,0,6554556
35.7,52.2,23.7,875.7,37.7,7.9,14.0,72.0,33.1,0.0,999.9,0,6555420
35.8,54.5,28.3,872.0,40.2,9.6,19.0,72.0,37.9,0.0,999.9,0,6556284
35.7,46.7,20.0,876.0,34.0,7.6,13.0,66.0,34.0,0.0,999.9,0,6557148
35.6,56.4,16.7,868.8,35.6,10.2,13.0,68.0,34.0,0.0,999.9,0,6558012
35.7,51.3,28.4,871.3,33.1,6.9,13.0,69.1,36.0,0.0,999.9,0,6558876
35.6,60.5,31.0,868.6,33.1,5.8,10.1,73.9,36.0,0.0,999.9,0,6559740
35.7,60.6,33.5,865.7,32.5,11.7,21.0,75.0,44.1,0.0,999.9,16,6560604
35.7,42.6,23.3,876.7,35.2,8.2,20.0,68.0,30.0,0.01,999.9,0,6561468
35.6,45.4,24.5,874.6,28.0,4.8,9.9,61.0,30.0,0.0,999.9,16,6562332
35.8,48.9,43.5,867.4,22.7,8.1,12.0,62.1,34.0,0.68,999.9,16,6563196
35.8,40.8,30.2,872.9,34.2,9.4,13.0,51.1,33.1,0.23,999.9,0,6564060
35.6,39.8,24.1,879.5,36.9,7.8,12.0,54.0,30.0,0.0,999.9,0,6564924
35.6,46.9,27.2,874.2,35.6,7.4,12.0,55.9,30.0,0.0,999.9,0,6565788
35.6,46.2,36.1,875.8,31.7,5.4,8.9,61.0,37.0,0.0,999.9,0,6566652
35.6,50.1,37.5,879.8,25.7,5.3,10.1,66.0,37.0,0.0,999.9,0,6567516
35.6,53.8,39.5,878.9,25.9,7.3,14.0,71.1,37.9,0.0,999.9,0,6568380
35.6,56.4,39.2,875.4,28.4,5.7,10.1,73.9,42.1,0.0,999.9,0,6569244
35.6,53.4,35.7,878.2,29.6,5.8,8.9,71.1,37.9,0.0,999.9,0,6570108
35.6,59.5,33.0,875.1,34.8,9.2,15.9,78.1,37.9,0.0,999.9,0,6570972
35.6,63.5,29.0,871.7,30.7,11.0,15.9,79.0,48.9,0.0,999.9,0,6571872
35.6,58.4,29.6,872.4,29.8,10.1,20.0,75.9,48.0,0.0,999.9,0,6572736
35.6,62.0,30.4,868.7,29.6,12.5,22.0,73.9,48.0,0.0,999.9,0,6573600
35.7,50.4,35.7,865.9,20.1,10.8,20.0,72.0,37.9,0.01,999.9,16,6574464
35.8,38.9,32.0,870.5,24.9,9.7,18.1,55.9,35.1,0.34,999.9,16,6575328
35.7,38.5,24.6,875.7,32.7,10.5,15.0,45.0,30.9,0.0,999.9,0,6576192
35.5,37.6,22.5,879.3,34.8,8.3,15.0,50.0,28.9,0.0,999.9,0,6577056
35.6,42.3,32.2,869.9,21.8,9.0,15.9,51.1,28.9,0.38,0.4,56,6577920
35.6,35.2,26.8,871.0,23.7,7.1,20.0,46.0,28.9,0.03,0.4,28,6578784
35.6,33.6,14.2,877.2,31.9,6.9,18.1,42.1,24.1,0.0,999.9,0,6579648
35.5,38.6,24.1,876.9,29.8,7.3,12.0,44.1,24.1,0.0,999.9,0,6580512
35.5,46.7,35.3,880.5,30.2,8.7,13.0,60.1,36.0,0.0,999.9,16,6581376
35.5,49.2,34.3,880.6,31.9,8.9,13.0,63.0,37.9,0.0,999.9,0,6582240
35.5,45.4,31.8,882.1,32.3,4.9,8.9,63.0,33.1,0.0,999.9,0,6583104
35.5,42.7,33.2,881.9,21.8,4.5,8.0,63.0,28.9,0.0,999.9,0,6583968
35.5,43.7,33.0,876.8,11.3,5.3,12.0,61.0,28.9,0.0,999.9,0,6584832
35.6,53.2,28.3,869.2,29.9,9.1,20.0,70.0,30.0,0.0,999.9,0,6585696
35.6,52.6,29.7,874.4,35.2,9.9,18.1,70.0,44.1,0.0,999.9,0,6586560
35.5,37.4,27.6,882.3,25.1,4.2,8.0,61.0,28.0,0.0,999.9,0,6587424
35.5,42.7,33.3,876.6,11.8,4.2,10.1,53.1,28.0,0.0,999.9,0,6588288
35.5,42.6,35.4,872.2,16.5,5.7,8.9,55.0,34.0,0.0,999.9,0,6589152
35.5,44.8,39.6,867.2,7.0,5.2,10.1,52.0,36.0,0.0,999.9,16,6590016
35.6,45.5,35.4,858.7,17.6,14.3,24.1,54.0,32.0,0.05,999.9,24,6590880
35.5,30.0,24.0,870.8,27.6,8.0,12.0,37.0,25.0,0.31,2.0,8,6591744
35.5,35.8,25.2,878.8,43.1,9.4,11.1,46.0,25.0,0.0,1.2,0,6592608
35.5,38.1,27.0,880.8,44.3,7.2,11.1,50.0,28.9,0.0,0.4,0,6593472
35.6,38.8,27.5,876.3,35.6,4.8,10.1,55.0,28.9,0.0,0.4,0,6594336
35.5,43.2,24.2,868.3,34.8,8.9,21.0,62.1,28.9,0.0,999.9,0,6595200
35.8,44.2,30.6,855.7,14.5,17.1,26.0,62.1,30.0,0.07,0.8,24,6596064
35.6,30.3,18.3,869.6,23.9,9.8,20.0,34.0,27.0,0.05,1.2,8,6596928
35.6,31.6,21.5,880.0,26.3,6.0,11.1,39.0,27.0,0.0,0.4,8,6597792
35.5,30.9,18.8,885.1,25.1,6.8,14.0,43.0,24.1,0.0,0.4,0,6598656
35.5,34.9,27.2,875.4,20.5,4.8,8.9,44.1,24.1,0.0,0.4,0,6599520
35.6,31.0,24.1,875.6,18.5,4.0,7.0,45.0,21.9,0.0,999.9,0,6600384
35.7,32.7,18.7,875.0,30.8,12.3,28.0,42.1,21.9,0.0,999.9,8,6601248
35.5,31.4,20.1,884.6,33.6,5.5,12.0,39.0,23.0,0.0,999.9,0,6602112
35.6,29.7,19.8,882.9,30.2,4.5,8.0,42.1,21.9,0.0,999.9,0,6602976
35.6,34.9,25.5,878.1,19.4,3.8,8.9,46.0,21.9,0.0,999.9,0,6603840
35.6,30.7,20.7,884.9,28.6,5.3,13.0,46.0,21.0,0.0,999.9,0,6604704
35.6,28.9,20.1,884.2,20.5,5.3,8.9,41.0,21.0,0.0,999.9,0,6605568
35.6,28.7,21.6,881.8,12.4,3.3,8.0,42.1,18.0,0.0,999.9,0,6606432
35.6,30.5,24.3,880.9,4.7,2.9,6.0,45.0,18.0,0.0,999.9,32,6607296
35.6,29.9,25.3,876.4,3.2,4.0,12.0,46.0,21.0,0.0,999.9,32,6608160
35.6,30.5,27.0,869.9,2.7,5.3,12.0,45.0,21.0,0.0,999.9,56,6609024
35.6,33.7,29.4,871.4,14.0,5.4,8.9,39.9,23.0,0.01,999.9,56,6609888
35.6,34.1,29.9,869.1,7.0,4.8,15.0,44.1,30.0,0.04,1.2,40,6610752
35.6,29.8,20.0,869.5,33.6,10.2,26.0,45.0,25.0,0.14,3.1,58,6611616
35.6,21.0,11.1,872.7,33.6,6.5,10.1,32.0,12.0,0.0,2.0,0,6612480
35.6,24.5,19.8,867.1,18.8,4.4,8.9,34.0,12.0,0.09,3.9,40,6613344
35.6,21.5,16.9,872.3,9.6,2.7,6.0,33.1,3.9,0.0,3.1,40,6614208
35.6,31.6,22.6,867.7,22.0,13.8,20.0,37.9,28.0,0.0,3.1,8,6615072
35.6,30.1,24.6,852.8,14.4,10.9,22.0,39.9,23.0,0.14,5.1,8,6615936
35.7,21.6,14.1,853.6,16.1,9.0,17.1,34.0,12.0,0.01,4.7,40,6616800
35.6,1.9,-6.3,863.0,23.1,4.2,8.0,26.1,-9.0,0.02,3.1,40,6617664
35.6,-0.3,-6.4,870.2,8.0,7.9,13.0,10.9,-9.0,0.0,3.1,40,6618528
35.6,-4.6,-11.9,883.1,23.4,5.3,8.9,6.1,-11.0,0.0,3.1,0,6619392
35.6,-0.5,-9.4,885.7,16.4,5.3,8.9,10.9,-11.0,0.0,3.1,0,6620256
35.6,8.9,2.8,879.6,5.4,3.4,7.0,16.0,-7.1,0.03,3.1,40,6621120
35.6,12.2,7.3,877.2,3.4,2.6,7.0,19.0,-2.0,0.03,3.1,40,6621984
35.6,12.8,7.5,875.0,6.1,6.9,15.0,25.0,3.9,0.02,1.2,40,6622848
35.6,15.5,10.7,860.0,8.9,4.7,12.0,28.9,0.0,0.0,3.1,40,6623712
35.7,19.6,13.3,863.3,14.7,9.0,22.0,26.1,0.0,0.05,3.9,8,6624576
35.6,0.2,-8.9,881.4,25.7,6.5,10.1,24.1,-9.0,0.03,3.9,0,6625440
35.6,5.4,-2.3,883.3,13.3,3.9,8.0,21.9,-9.0,0.0,3.9,0,6626304
35.6,9.7,4.2,881.7,4.7,3.5,8.0,23.0,-7.1,0.0,3.1,0,6627168
35.6,9.9,6.3,880.7,2.2,3.8,7.0,25.0,-4.0,0.0,3.1,32,6628032
35.6,10.3,7.5,878.7,1.3,1.7,7.0,23.0,-4.0,0.0,3.1,40,6628896
35.6,17.7,13.5,871.0,2.0,2.4,7.0,24.1,1.0,0.0,3.1,40,6629760
35.6,20.6,16.6,872.4,2.3,3.6,7.0,28.0,12.9,0.0,3.1,40,6630624
35.6,26.4,22.5,877.4,1.5,3.8,8.9,30.0,12.9,0.0,3.1,32,6631488
35.6,25.1,22.5,876.4,1.6,3.6,8.9,30.9,15.1,0.0,3.1,32,6632352
35.6,27.4,25.8,874.6,1.0,3.5,8.0,33.1,15.1,0.24,5.9,40,6633216
35.6,24.6,23.2,873.0,0.7,3.9,7.0,33.1,21.0,0.01,5.9,40,6634080
35.6,22.8,20.5,874.9,1.8,3.4,8.9,28.0,19.0,0.0,5.9,40,6634944
35.6,26.7,22.6,880.7,1.7,3.8,8.0,34.0,19.9,0.01,5.9,40,6635808
35.6,22.6,20.2,880.4,1.1,3.9,8.9,36.0,12.9,0.0,5.9,40,6636672
35.6,31.1,28.7,878.0,1.4,4.1,12.0,37.0,12.9,0.01,5.9,56,6637536
35.7,34.3,29.8,876.6,9.6,3.4,8.0,42.1,26.1,0.13,7.1,56,6638400
35.7,34.7,31.8,872.9,9.0,7.3,11.1,43.0,28.0,0.41,6.7,56,6639264
35.7,31.7,27.0,876.4,12.4,4.6,9.9,39.0,23.0,0.29,7.1,40,6640128
35.7,26.5,22.2,881.2,10.4,4.8,8.9,41.0,18.0,0.01,5.9,32,6640992
35.7,32.8,27.1,880.0,3.8,3.8,7.0,39.0,18.0,0.0,5.9,0,6641856
35.8,30.9,25.2,873.0,8.7,6.3,13.0,42.1,21.0,0.0,5.1,24,6642720
35.7,20.2,13.3,878.4,28.0,5.7,13.0,39.9,8.1,0.0,3.9,0,6643584
35.7,17.4,9.9,879.1,27.1,4.5,8.9,28.9,7.0,0.0,3.9,0,6644448
35.7,18.3,8.9,877.9,21.3,5.4,10.1,33.1,7.0,0.0,3.9,0,6645312
35.7,21.7,11.4,874.8,17.4,6.1,10.1,34.0,10.9,0.0,3.9,0,6646176
35.7,25.2,14.7,872.6,25.5,8.4,13.0,41.0,14.0,0.0,3.1,0,6647040
35.7,22.7,14.8,875.0,26.7,6.1,8.9,42.1,10.9,0.0,2.8,0,6647904
35.7,20.6,13.6,874.8,14.1,5.1,8.9,37.0,10.9,0.0,3.1,0,6648768
35.7,26.5,15.8,870.3,19.9,4.5,8.9,43.0,12.0,0.0,3.1,0,6649632
35.8,29.3,14.4,864.3,29.8,10.1,14.0,46.9,15.1,0.0,2.0,0,6650496
35.8,19.2,6.5,871.1,37.2,9.2,25.1,39.9,6.1,0.01,2.0,8,6651360
35.7,16.9,1.2,879.1,35.0,7.4,11.1,34.0,6.1,0.0,2.0,0,6652224
35.7,20.9,10.6,881.3,24.0,3.6,8.0,36.0,8.1,0.0,2.0,0,6653088
35.7,21.4,15.1,880.6,9.4,4.0,8.0,35.1,12.0,0.0,2.0,32,6653952
35.7,21.6,16.2,877.9,2.4,4.2,11.1,37.9,9.0,0.0,2.0,32,6654816
35.7,29.7,22.5,878.6,2.7,5.3,8.9,43.0,9.0,0.0,2.0,0,6655680
35.7,30.7,23.4,882.8,3.2,5.2,10.1,50.0,19.0,0.0,2.0,32,6656544
35.7,31.8,24.8,878.2,4.3,6.1,10.1,50.0,19.0,0.0,1.2,0,6657408
35.7,32.2,26.5,880.0,3.3,3.9,8.0,42.1,23.0,0.0,1.2,32,6658272
35.7,30.5,25.7,881.9,2.7,3.3,7.0,44.1,14.0,0.0,1.2,32,6659136
35.7,27.3,24.6,879.3,1.3,3.8,8.9,46.9,14.0,0.0,0.4,32,6660000
35.7,26.6,22.5,879.2,1.4,3.4,7.0,43.0,14.0,0.0,0.4,32,6660864
35.7,32.3,26.7,877.4,2.5,3.1,8.0,44.1,14.0,0.0,0.4,32,6661728
35.7,32.2,26.6,876.7,3.4,4.0,8.0,45.0,19.0,0.0,0.4,32,6662592
35.7,34.6,28.1,872.5,2.7,4.0,8.9,48.0,19.0,0.0,0.4,32,6663456
35.7,39.4,31.3,873.6,7.2,5.6,11.1,48.0,27.0,0.19,0.4,16,6664320
35.7,42.9,35.6,878.1,15.6,4.2,8.0,54.0,35.1,0.17,999.9,0,6665184
35.7,43.1,35.7,875.5,16.7,6.7,10.1,55.0,32.0,0.0,999.9,0,6666048
35.8,41.5,38.6,866.8,6.1,3.8,8.9,55.9,32.0,0.02,999.9,48,6666912
35.8,38.3,33.0,866.0,16.5,7.7,15.0,45.0,35.1,0.33,999.9,56,6667776
35.8,33.5,28.0,872.8,20.7,6.1,12.0,42.1,21.9,0.05,0.4,8,6668640
35.8,32.9,24.3,880.3,23.2,6.6,10.1,42.1,21.9,0.04,0.4,0,6669504
35.8,40.5,27.8,881.4,30.9,10.9,17.1,55.9,27.0,0.0,999.9,0,6670368
35.8,43.8,28.3,878.8,30.7,8.0,11.1,57.0,32.0,0.0,999.9,0,6671232
35.9,45.6,29.3,873.8,27.3,6.7,10.1,60.1,32.0,0.0,999.9,0,6672096
35.9,40.3,29.7,871.5,28.8,6.5,12.0,61.0,28.9,0.0,999.9,0,6672960
35.9,37.0,27.0,875.0,35.0,6.4,14.0,50.0,27.0,0.0,999.9,0,6673824
35.9,35.8,21.8,879.7,30.9,6.7,13.0,48.0,26.1,0.0,999.9,0,6674688
35.9,37.0,20.8,876.9,31.5,6.0,11.1,50.0,26.1,0.0,999.9,0,6675552
35.9,38.0,22.3,868.6,29.8,7.5,13.0,53.1,26.1,0.0,999.9,0,6676416
35.9,41.0,26.3,856.5,25.9,9.7,18.1,55.0,26.1,0.0,999.9,16,6677280
35.9,45.5,33.8,850.6,32.1,13.9,21.0,51.1,34.0,0.02,999.9,16,6678144
36.0,42.2,35.7,859.4,27.8,7.0,17.1,54.0,34.0,0.64,999.9,24,6679008
36.0,46.9,29.9,871.5,33.1,12.0,22.0,57.0,34.0,0.12,999.9,0,6679872
35.9,52.1,35.9,866.8,30.2,16.6,30.1,57.0,37.0,0.0,999.9,16,6680736
36.1,49.3,32.5,859.0,29.4,16.4,28.0,57.9,39.9,0.0,999.9,24,6681600
36.0,32.1,18.2,868.5,27.3,9.9,18.1,39.0,25.0,0.01,999.9,8,6682464
36.0,29.5,21.5,872.8,17.5,5.0,10.1,37.9,21.9,0.08,1.2,8,6683328
36.0,35.2,20.4,874.9,32.3,8.2,14.0,45.0,21.9,0.06,999.9,0,6684192
36.0,38.0,16.5,875.1,33.1,10.8,20.0,57.0,26.1,0.0,999.9,0,6685056
36.0,50.7,17.7,864.8,36.5,12.1,17.1,60.1,43.0,0.0,999.9,0,6685920
36.1,46.3,22.7,858.4,23.3,15.4,25.1,61.0,34.0,0.0,999.9,24,6686784
36.0,35.4,20.5,871.9,29.0,6.7,14.0,48.9,25.0,0.05,0.4,0,6687648
36.0,40.3,20.3,868.6,29.8,10.0,14.0,53.1,25.0,0.0,999.9,0,6688512
36.0,41.5,28.7,859.7,28.4,6.2,13.0,53.1,30.0,0.0,999.9,0,6689376
36.0,38.9,32.7,859.7,18.6,6.8,15.0,50.0,30.0,0.03,999.9,56,6690240
36.0,39.4,34.0,864.4,17.8,6.7,14.0,50.0,32.0,0.09,999.9,24,6691104
36.0,42.0,29.4,871.0,37.9,10.9,19.0,53.1,33.1,0.04,999.9,0,6691968
36.0,47.2,21.0,869.4,43.9,10.3,20.0,62.1,33.1,0.0,999.9,0,6692832
36.0,51.1,21.0,858.8,38.9,10.0,18.1,63.0,36.0,0.0,999.9,0,6693696
36.0,41.7,32.0,859.2,21.5,10.8,18.1,62.1,36.0,0.12,999.9,16,6694560
36.0,38.6,30.8,857.7,23.8,6.6,13.0,50.0,30.9,0.04,999.9,24,6695424
36.0,39.0,30.9,866.4,33.8,8.1,13.0,50.0,30.9,0.12,999.9,22,6696288
36.0,43.1,29.6,870.9,36.5,11.2,22.0,52.0,30.9,0.0,999.9,0,6697152
36.0,48.3,24.6,867.0,44.7,13.3,19.0,59.0,37.0,0.0,999.9,0,6698016
35.9,51.0,25.3,859.2,27.7,14.4,37.1,60.1,41.0,0.0,999.9,0,6698880
36.0,41.3,27.4,857.9,26.9,9.2,20.0,60.1,34.0,0.0,999.9,16,6699744
35.9,38.3,24.4,863.4,29.2,7.4,14.0,46.9,30.9,0.0,999.9,0,6700608
36.0,38.4,25.7,869.2,34.4,6.4,12.0,51.1,28.0,0.0,999.9,0,6701472
36.1,43.7,22.3,870.6,40.8,13.3,27.0,54.0,28.0,0.0,999.9,24,6702336
36.0,40.8,20.5,876.6,46.0,7.6,13.0,55.0,28.0,0.0,999.9,0,6703200
36.0,46.6,25.3,877.0,44.3,7.4,14.0,64.9,28.0,0.0,999.9,0,6704064
36.0,54.3,24.7,870.2,30.7,9.4,14.0,66.9,32.0,0.0,999.9,0,6704928
36.0,52.6,32.8,870.2,41.0,7.6,12.0,68.0,39.9,0.0,999.9,0,6705792
35.9,50.0,33.4,876.5,38.9,6.7,22.0,63.0,37.9,0.09,999.9,16,6706656
36.0,52.3,30.3,878.6,37.3,6.9,12.0,71.1,37.9,0.0,999.9,0,6707520
35.9,63.6,32.1,872.7,36.9,11.4,19.0,79.0,39.0,0.0,999.9,0,6708384
36.0,66.3,28.1,865.4,28.3,14.9,22.9,80.1,52.0,0.0,999.9,0,6709248
36.0,52.5,34.3,866.3,31.7,9.6,19.0,73.9,46.9,0.01,999.9,16,6710112
35.9,41.3,16.1,874.2,43.5,9.8,15.9,55.9,30.0,0.0,999.9,0,6710940
35.9,44.5,13.9,876.9,33.6,9.9,22.0,62.1,30.0,0.0,999.9,0,6711804
