level,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,SNDP,FRSHTT,timestamp,TEMP_180,TEMP_30,DEWP_180,DEWP_30,STP_180,STP_30,VISIB_180,VISIB_30,WDSP_180,WDSP_30,MXSPD_180,MXSPD_30,MAX_180,MAX_30,MIN_180,MIN_30,PRCP_180,PRCP_30,SNDP_180,SNDP_30,delta
37.7,38.1,31.2,877.9,18.9,4.6,8.9,51.1,28.0,0.0,999.9,0,6320448,54.5,29.7,34.9,22.3,873.4,876.3,28.1,18.6,7.7,6.3,14.5,10.8,68.7,40.2,41.6,20.8,0.0,0.0,844.5,367.1,0.0
37.7,36.6,29.3,874.1,9.7,4.6,15.0,55.0,25.0,0.0,999.9,0,6321312,54.2,30.2,34.8,23.0,873.4,876.2,28.0,18.1,7.7,6.2,14.4,10.7,68.4,40.7,41.4,21.2,0.0,0.0,844.5,400.5,0.0
37.7,44.2,30.2,867.2,29.8,10.0,20.0,55.9,25.0,0.0,999.9,16,6322176,54.0,30.5,34.7,23.5,873.4,876.1,27.8,17.4,7.6,6.1,14.4,10.9,68.1,41.4,41.2,21.5,0.0,0.0,844.5,433.8,0.0
37.7,42.2,34.2,866.0,24.2,10.8,22.0,55.0,39.0,0.06,999.9,16,6323040,53.8,30.9,34.7,23.8,873.4,875.8,27.8,17.4,7.7,6.2,14.4,11.2,67.9,42.0,41.0,21.6,0.0,0.0,844.5,433.8,0.0
37.7,35.6,31.6,867.4,23.6,6.1,10.1,45.0,30.9,0.01,999.9,24,6323904,53.6,31.1,34.6,24.1,873.3,875.5,27.7,17.3,7.7,6.3,14.5,11.6,67.7,42.5,40.9,22.0,0.0,0.0,844.5,433.8,0.0
37.7,34.4,32.3,867.4,10.5,5.8,13.0,43.0,30.9,0.13,0.4,56,6324768,53.3,31.3,34.5,24.2,873.3,875.3,27.6,18.0,7.7,6.3,14.5,11.6,67.4,42.7,40.7,22.1,0.0,0.0,844.5,467.1,0.0
37.7,32.6,29.7,867.8,12.3,5.1,8.0,43.0,26.1,0.02,999.9,32,6325632,53.0,31.4,34.4,24.5,873.3,875.4,27.5,17.8,7.7,6.3,14.5,11.7,67.1,42.9,40.6,22.3,0.0,0.0,838.9,467.1,0.0
37.8,31.6,21.6,872.5,28.0,6.7,13.0,42.1,21.0,0.0,999.9,0,6326496,52.7,31.5,34.3,24.7,873.3,875.5,27.4,17.5,7.6,6.3,14.4,11.6,66.8,43.0,40.3,22.5,0.0,0.0,838.9,500.4,0.09999999999999432
37.7,27.6,20.4,870.1,23.6,4.5,13.0,41.0,19.9,0.0,999.9,0,6327360,52.5,31.6,34.1,24.8,873.3,875.5,27.3,17.6,7.6,6.3,14.4,11.6,66.5,43.1,40.0,22.5,0.0,0.0,838.9,500.4,-0.09999999999999432
37.7,26.3,19.3,874.1,17.4,4.6,7.0,35.1,19.0,0.0,999.9,0,6328224,52.2,31.4,33.9,24.9,873.3,875.3,27.3,17.3,7.6,6.1,14.4,11.7,66.2,42.9,39.7,22.6,0.0,0.0,838.9,500.4,0.0
37.7,26.3,20.7,881.0,6.3,5.9,8.9,37.0,19.0,0.0,999.9,0,6329088,51.9,31.1,33.8,24.8,873.3,875.2,27.1,17.1,7.6,6.1,14.3,11.6,65.8,42.6,39.5,22.4,0.0,0.0,838.9,500.4,0.0
37.7,27.7,21.7,876.1,5.8,5.4,10.1,37.9,19.0,0.0,999.9,32,6329952,51.5,31.0,33.6,24.7,873.3,875.2,27.0,16.7,7.6,6.1,14.3,11.6,65.5,42.3,39.2,22.3,0.0,0.0,838.9,500.4,0.0
37.8,31.9,22.8,872.1,11.8,5.4,10.1,45.0,19.0,0.0,999.9,0,6330816,51.2,30.8,33.5,24.6,873.4,874.9,26.8,16.4,7.5,6.1,14.3,11.6,65.1,42.0,38.9,22.2,0.0,0.0,838.9,500.4,0.09999999999999432
37.7,29.9,16.7,877.1,35.0,8.5,25.1,46.9,21.0,0.01,0.4,8,6331680,50.9,30.8,33.3,24.5,873.4,874.4,26.7,16.5,7.5,6.1,14.2,11.7,64.8,42.0,38.6,22.1,0.0,0.0,838.9,500.4,-0.09999999999999432
37.7,28.0,13.1,880.0,36.5,8.1,13.0,41.0,21.0,0.0,999.9,0,6332544,50.6,30.9,33.1,24.2,873.4,874.1,26.7,17.6,7.5,6.2,14.3,12.3,64.6,42.1,38.3,22.1,0.0,0.0,833.4,467.1,0.0
37.8,39.9,15.1,866.3,30.3,15.4,25.1,48.9,21.0,0.0,999.9,8,6333408,50.3,31.1,32.9,23.9,873.4,873.9,26.7,18.8,7.5,6.4,14.2,12.5,64.2,42.2,38.1,22.2,0.0,0.0,833.4,500.4,0.09999999999999432
37.7,25.8,10.1,875.6,36.0,8.3,18.1,34.0,17.1,0.02,999.9,0,6334272,50.1,31.7,32.8,23.7,873.4,873.6,26.6,19.8,7.5,6.8,14.3,13.2,64.0,43.0,37.8,22.3,0.0,0.0,833.4,533.7,-0.09999999999999432
37.7,32.7,12.2,876.4,34.8,9.5,17.1,41.0,17.1,0.0,999.9,0,6335136,49.7,31.7,32.5,23.3,873.5,873.7,26.6,21.0,7.5,7.0,14.3,13.5,63.6,43.1,37.5,22.3,0.0,0.0,833.4,567.0,0.0
37.7,38.1,16.4,867.9,30.5,13.5,25.1,46.0,28.9,0.01,999.9,24,6336000,49.4,31.8,32.3,22.8,873.5,873.9,26.6,22.0,7.5,7.2,14.3,13.7,63.3,43.3,37.2,22.1,0.0,0.0,833.4,600.3,0.0
37.7,38.3,16.3,861.0,28.0,16.0,26.0,50.0,25.0,0.0,999.9,0,6336864,49.2,32.2,32.2,22.6,873.5,873.6,26.6,22.7,7.5,7.5,14.3,14.2,63.0,43.6,37.0,22.5,0.0,0.0,833.4,633.7,0.0
37.7,34.8,27.3,859.4,12.5,9.6,25.1,50.0,28.0,0.1,2.0,8,6337728,49.0,32.6,32.0,22.5,873.5,873.0,26.6,22.9,7.6,7.7,14.4,14.6,62.7,43.9,36.8,22.7,0.0,0.0,833.4,667.0,0.0
37.7,30.3,25.2,861.8,19.7,8.4,12.0,39.9,27.0,0.01,0.4,40,6338592,48.7,32.6,31.9,22.7,873.4,872.6,26.5,22.5,7.6,7.9,14.4,15.1,62.5,44.0,36.6,23.0,0.0,0.0,827.8,633.7,0.0
37.7,28.9,23.0,869.7,17.2,7.3,12.0,35.1,19.9,0.04,0.4,40,6339456,48.4,32.5,31.8,22.6,873.4,872.6,26.4,22.6,7.6,7.9,14.4,15.0,62.2,43.8,36.4,23.1,0.0,0.0,822.3,633.7,0.0
37.7,29.3,19.6,878.7,33.1,10.6,15.9,37.0,19.9,0.0,999.9,0,6340320,48.2,32.9,31.7,22.9,873.4,872.5,26.3,22.2,7.6,7.9,14.4,15.1,61.9,44.1,36.2,23.5,0.0,0.0,816.7,633.6,0.0
37.7,36.7,18.5,870.0,31.1,10.1,19.0,45.0,24.1,0.0,999.9,0,6341184,47.9,33.2,31.6,23.1,873.4,872.4,26.3,22.6,7.6,8.0,14.4,15.1,61.5,44.4,35.9,24.0,0.0,0.0,816.7,666.9,0.0
37.7,32.8,23.7,872.4,24.4,6.8,10.1,46.0,28.0,0.0,999.9,0,6342048,47.6,33.5,31.5,23.0,873.4,872.1,26.3,23.3,7.6,8.1,14.5,15.3,61.2,44.7,35.7,24.4,0.0,0.0,816.7,700.2,0.0
37.7,33.8,21.3,871.9,32.9,9.8,18.1,44.1,27.0,0.0,999.9,0,6342912,47.4,33.7,31.3,23.2,873.4,871.8,26.3,23.4,7.6,8.1,14.4,15.2,61.0,45.0,35.5,24.8,0.0,0.0,816.7,733.4,0.0
37.8,31.5,24.5,868.9,13.1,11.4,18.1,44.1,25.0,0.02,2.8,8,6343776,47.2,34.0,31.1,23.2,873.4,871.6,26.2,24.0,7.6,8.3,14.4,15.4,60.7,45.2,35.3,25.1,0.0,0.0,816.7,766.7,0.09999999999999432
37.7,18.5,13.5,872.5,24.7,8.4,15.9,37.0,7.0,0.02,3.1,8,6344640,46.9,33.7,30.9,23.1,873.4,871.5,26.1,23.3,7.6,8.3,14.5,15.4,60.4,45.0,35.1,24.7,0.0,0.0,811.2,766.8,-0.09999999999999432
37.7,29.0,16.8,874.5,33.8,8.0,13.0,39.9,24.1,0.0,2.0,8,6345504,46.6,32.9,30.7,22.4,873.4,871.3,26.0,23.1,7.7,8.3,14.5,15.5,60.1,44.3,34.8,23.8,0.0,0.0,805.7,766.9,0.0
37.7,35.6,24.5,877.6,29.8,7.6,10.1,39.9,23.0,0.0,0.4,0,6346368,46.3,32.4,30.5,21.9,873.4,871.3,26.0,23.2,7.7,8.3,14.5,15.6,59.8,43.7,34.6,23.4,0.0,0.0,800.1,733.6,0.0
37.7,41.5,31.1,879.2,34.8,8.5,13.0,53.1,33.1,0.0,999.9,0,6347232,46.1,32.4,30.4,21.7,873.4,871.2,26.0,23.5,7.7,8.4,14.4,15.6,59.5,43.4,34.3,23.3,0.0,0.0,794.6,700.3,0.0
37.8,41.7,31.4,865.7,27.4,8.3,15.9,53.1,33.1,0.0,999.9,24,6348096,45.9,32.5,30.2,21.8,873.4,871.4,25.9,24.4,7.7,8.5,14.3,15.6,59.3,43.3,34.2,23.5,0.0,0.0,794.6,700.3,0.09999999999999432
37.8,27.3,23.1,862.8,13.2,8.2,19.0,48.0,19.9,0.09,3.1,8,6348960,45.6,32.4,30.2,21.8,873.4,871.4,25.8,24.3,7.7,8.5,14.3,15.4,59.1,43.2,34.0,23.8,0.0,0.0,794.6,700.3,0.0
38.0,22.0,13.3,862.3,20.2,12.1,15.9,34.0,15.1,0.01,1.2,8,6349824,45.3,31.9,30.0,21.5,873.4,871.3,25.7,23.9,7.6,8.4,14.2,15.3,58.8,43.0,33.7,23.2,0.0,0.0,789.0,667.1,0.20000000000000284
37.8,18.7,7.5,864.9,25.7,8.1,15.9,24.1,10.9,0.0,1.2,8,6350688,45.1,31.5,29.8,20.8,873.4,871.1,25.7,23.8,7.6,8.6,14.1,15.5,58.5,42.6,33.4,22.6,0.0,0.0,783.5,633.8,-0.20000000000000284
37.7,22.2,9.5,866.6,30.0,16.4,26.0,32.0,10.9,0.0,1.2,0,6351552,44.8,31.0,29.6,20.0,873.3,871.0,25.6,24.3,7.6,8.7,14.0,15.6,58.1,42.0,33.2,22.0,0.0,0.0,777.9,633.8,-0.09999999999999432
37.7,32.3,15.2,862.2,21.7,17.6,28.0,36.0,18.0,0.01,0.4,8,6352416,44.5,30.6,29.4,19.3,873.3,871.0,25.6,24.9,7.7,9.0,14.1,16.2,57.8,41.6,32.9,21.5,0.0,0.0,772.4,600.5,0.0
37.7,28.2,23.4,867.9,17.3,7.1,15.0,36.0,24.1,0.04,1.2,40,6353280,44.3,30.6,29.2,19.1,873.3,870.6,25.5,24.7,7.7,9.4,14.2,16.7,57.5,41.4,32.7,21.4,0.0,0.0,766.8,567.2,0.0
37.8,30.3,23.5,871.8,30.4,5.9,11.1,39.9,24.1,0.02,0.4,0,6354144,44.0,30.7,29.1,19.2,873.3,870.6,25.4,24.5,7.7,9.5,14.1,16.8,57.2,41.2,32.5,21.5,0.0,0.0,761.3,533.9,0.09999999999999432
37.8,30.6,23.1,877.7,23.7,5.2,8.9,39.9,21.0,0.0,999.9,0,6355008,43.8,30.8,29.1,19.4,873.3,870.5,25.3,24.9,7.7,9.5,14.1,16.9,57.0,41.4,32.3,21.7,0.0,0.0,755.7,500.6,0.0
37.7,32.2,23.2,879.1,14.8,5.9,8.9,39.9,21.0,0.0,999.9,8,6355872,43.6,30.9,28.9,19.4,873.4,870.4,25.4,25.5,7.6,9.5,14.0,16.9,56.7,41.5,32.1,21.7,0.0,0.0,755.7,500.6,-0.09999999999999432
37.7,37.0,27.2,882.0,11.8,4.6,7.0,48.0,27.0,0.0,999.9,0,6356736,43.5,31.1,28.8,19.5,873.4,870.5,25.3,25.8,7.6,9.5,13.9,16.9,56.5,41.6,32.0,21.8,0.0,0.0,755.7,500.6,0.0
37.7,37.9,27.9,883.1,17.6,6.9,8.9,53.1,28.9,0.0,999.9,0,6357600,43.3,31.3,28.7,19.6,873.5,870.8,25.1,25.8,7.6,9.5,13.9,16.8,56.4,41.7,31.9,22.1,0.0,0.0,755.7,500.6,0.0
37.8,38.4,27.2,882.4,9.5,6.3,8.9,53.1,28.0,0.0,999.9,0,6358464,43.1,31.5,28.7,20.0,873.6,871.0,25.0,25.2,7.6,9.5,13.9,16.2,56.2,41.9,31.8,22.3,0.0,0.0,755.7,533.9,0.09999999999999432
37.7,39.1,27.8,879.2,7.5,5.2,8.0,53.1,28.0,0.0,999.9,0,6359328,43.0,31.9,28.6,20.5,873.6,871.1,24.9,24.3,7.6,9.4,13.8,16.1,56.0,42.3,31.6,22.6,0.0,0.0,755.7,533.9,-0.09999999999999432
37.8,41.3,28.6,876.9,7.3,5.2,8.0,55.0,28.0,0.0,999.9,0,6360192,42.8,31.8,28.5,20.9,873.7,871.5,24.7,23.6,7.5,9.1,13.8,15.5,55.8,42.4,31.5,22.8,0.0,0.0,755.7,533.9,0.09999999999999432
37.8,40.5,31.1,877.8,7.1,5.3,10.1,55.0,28.9,0.0,999.9,0,6361056,42.6,32.4,28.5,21.5,873.7,871.6,24.5,22.6,7.5,8.9,13.7,15.2,55.5,43.1,31.3,23.2,0.0,0.0,755.7,533.9,0.0
37.8,39.9,27.4,879.4,18.1,4.2,10.1,55.0,26.1,0.0,999.9,0,6361920,42.4,32.6,28.5,22.2,873.8,871.6,24.4,21.7,7.5,8.8,13.7,15.0,55.3,43.6,31.2,23.6,0.0,0.0,755.7,533.9,0.0
37.8,43.5,28.9,876.6,27.5,6.6,12.0,57.0,26.1,0.0,999.9,0,6362784,42.2,32.7,28.4,22.5,873.8,872.0,24.3,21.3,7.5,8.5,13.6,14.5,55.1,43.9,31.0,23.5,0.0,0.0,755.7,533.9,0.0
37.8,46.0,35.2,875.0,22.9,7.5,12.0,57.0,34.0,0.0,999.9,16,6363648,42.1,32.9,28.4,22.9,873.9,872.5,24.3,21.3,7.4,8.2,13.6,14.0,55.0,44.1,30.9,23.5,0.0,0.0,755.7,533.9,0.0
37.8,47.9,36.7,871.2,26.5,8.2,20.0,57.0,39.9,0.0,999.9,18,6364512,41.9,33.2,28.4,23.2,873.9,873.0,24.2,21.6,7.4,8.1,13.6,13.6,54.8,44.3,30.8,23.7,0.0,0.0,755.7,567.2,0.0
37.8,42.4,35.3,869.5,28.6,5.9,15.0,59.0,32.0,0.08,999.9,2,6365376,41.8,33.8,28.4,23.6,873.9,873.3,24.1,21.8,7.4,8.1,13.6,13.8,54.7,44.9,30.7,24.1,0.0,0.0,755.7,600.5,0.0
38.0,43.1,35.7,858.7,17.8,9.6,17.1,60.1,32.0,0.01,999.9,16,6366240,41.7,34.3,28.4,24.0,873.9,873.3,24.1,22.2,7.4,8.1,13.6,13.9,54.5,45.7,30.7,24.5,0.0,0.0,755.7,633.8,0.20000000000000284
38.0,39.2,32.6,867.2,24.6,12.5,22.9,51.1,33.1,0.25,999.9,24,6367104,41.5,34.7,28.4,24.5,873.8,872.7,24.0,21.7,7.4,8.0,13.6,14.0,54.3,46.5,30.5,24.9,0.0,0.0,755.7,633.8,0.0
38.0,44.1,32.1,872.4,30.2,6.7,22.9,53.1,33.1,0.22,999.9,0,6367968,41.3,34.8,28.3,25.0,873.8,872.6,24.0,21.5,7.4,8.1,13.6,14.1,54.1,46.7,30.4,25.2,0.0,0.0,755.7,633.8,0.0
37.8,47.4,30.0,868.5,35.6,12.2,22.0,59.0,39.0,0.0,999.9,0,6368832,41.2,35.2,28.2,25.3,873.9,872.6,23.9,21.7,7.4,8.1,13.6,14.5,53.9,46.9,30.3,25.4,0.0,0.0,755.7,633.8,-0.20000000000000284
37.8,46.2,33.9,867.5,25.9,6.2,14.0,59.0,35.1,0.0,999.9,0,6369696,41.1,35.6,28.1,25.6,873.9,872.5,23.9,21.8,7.5,8.2,13.7,14.7,53.8,47.4,30.2,25.8,0.0,0.0,755.7,633.8,0.0
37.8,49.3,28.8,865.0,42.7,12.1,24.1,64.9,35.1,0.0,999.9,0,6370560,41.0,36.1,28.1,25.9,873.9,872.4,23.9,22.2,7.4,8.0,13.7,14.5,53.7,47.9,30.2,26.2,0.0,0.0,755.7,667.1,0.0
38.0,44.9,30.0,856.6,20.0,17.4,28.9,64.9,30.9,0.2,3.9,58,6371424,41.0,37.2,28.1,26.4,873.8,872.2,24.0,22.8,7.5,8.1,13.8,14.8,53.7,48.8,30.1,27.1,0.0,0.0,755.7,700.3,0.20000000000000284
38.0,25.7,19.8,864.7,14.3,5.7,15.0,54.0,12.0,0.49,7.1,40,6372288,40.9,37.7,28.1,26.8,873.7,871.6,23.9,22.3,7.5,8.4,13.8,15.3,53.6,49.7,30.0,27.3,0.0,0.0,750.2,700.4,0.0
38.0,29.4,18.4,868.5,34.8,10.1,15.9,39.9,12.0,0.0,5.9,0,6373152,40.7,37.4,28.0,26.7,873.7,871.1,23.8,21.8,7.5,8.4,13.9,15.5,53.5,50.1,29.8,26.9,0.0,0.0,744.7,700.6,0.0
38.0,31.8,21.5,871.7,27.4,6.9,17.1,43.0,19.9,0.05,5.9,24,6374016,40.5,37.0,27.9,26.3,873.6,870.8,23.8,21.8,7.5,8.4,13.9,15.6,53.3,49.7,29.6,26.2,0.0,0.0,739.1,667.5,0.0
38.0,35.7,26.7,871.8,29.8,8.0,15.9,45.0,24.1,0.24,3.9,56,6374880,40.3,36.6,27.8,25.9,873.6,871.0,23.8,21.8,7.5,8.4,13.9,15.6,53.1,49.4,29.5,25.8,0.0,0.0,733.6,634.3,0.0
38.0,38.3,26.1,877.9,30.2,5.4,12.0,51.1,26.1,0.18,1.2,8,6375744,40.2,36.9,27.8,26.1,873.6,871.3,23.8,22.4,7.5,8.4,13.9,15.5,52.8,49.3,29.4,25.9,0.0,0.1,728.1,634.3,0.0
38.0,43.3,28.5,875.8,29.8,6.6,8.0,55.0,27.0,0.0,0.4,0,6376608,39.9,37.5,27.7,26.5,873.7,871.8,23.8,22.7,7.4,8.2,13.8,15.4,52.6,49.8,29.2,26.3,0.0,0.1,722.5,634.3,0.0
38.0,48.6,32.3,875.4,32.7,3.4,11.1,59.0,35.1,0.0,999.9,0,6377472,39.8,38.3,27.6,27.2,873.8,872.2,23.8,22.8,7.4,8.1,13.6,15.1,52.4,50.9,29.0,26.8,0.0,0.1,717.0,634.3,0.0
38.0,49.0,32.0,878.0,36.9,9.1,13.0,66.0,36.0,0.0,999.9,0,6378336,39.7,39.1,27.5,27.9,873.8,872.5,23.8,22.9,7.4,7.7,13.6,14.6,52.3,51.8,29.0,27.7,0.0,0.1,717.0,667.6,0.0
38.0,56.3,33.1,876.7,33.1,7.8,12.0,66.9,36.0,0.0,999.9,0,6379200,39.7,39.7,27.5,28.5,873.9,873.0,23.9,23.4,7.4,7.4,13.6,14.1,52.3,52.8,28.9,28.3,0.0,0.1,717.0,700.9,0.0
38.0,53.4,35.6,874.5,35.6,7.4,11.1,66.0,43.0,0.0,999.9,0,6380064,39.7,40.6,27.4,28.8,873.9,873.3,23.9,24.0,7.4,7.4,13.6,14.0,52.3,53.8,28.8,28.7,0.0,0.1,717.0,734.2,0.0
38.0,53.2,31.2,872.8,33.1,8.2,11.1,64.9,39.9,0.0,999.9,0,6380928,39.7,41.4,27.3,29.2,873.9,873.4,23.9,24.1,7.4,7.5,13.6,14.0,52.2,54.7,28.8,29.3,0.0,0.1,717.0,767.5,0.0
38.0,54.5,36.7,871.0,34.6,9.6,20.0,66.0,39.9,0.0,999.9,16,6381792,39.6,42.2,27.3,29.5,873.9,873.2,23.8,24.5,7.4,7.6,13.6,14.1,52.1,55.5,28.8,29.9,0.0,0.1,717.0,767.5,0.0
38.0,46.0,25.2,875.2,38.9,9.6,18.1,61.0,32.0,0.0,999.9,0,6382656,39.5,42.9,27.3,29.9,873.8,872.9,23.8,25.1,7.4,7.7,13.6,14.5,52.0,56.4,28.7,30.5,0.0,0.1,717.0,767.5,0.0
38.0,45.4,29.9,873.6,30.7,6.2,11.1,60.1,32.0,0.0,999.9,0,6383520,39.4,43.2,27.2,29.9,873.8,872.7,23.9,26.0,7.4,7.9,13.7,14.8,51.9,56.8,28.6,30.7,0.0,0.1,717.0,767.5,0.0
38.0,49.7,32.1,872.8,28.2,6.1,8.9,64.9,33.1,0.0,999.9,0,6384384,39.3,43.5,27.1,29.9,873.8,872.4,23.8,26.5,7.4,7.8,13.6,14.9,51.7,57.0,28.5,30.8,0.0,0.1,717.0,767.5,0.0
38.0,53.4,36.8,866.4,24.9,7.8,17.1,66.0,36.0,0.0,999.9,0,6385248,39.1,43.8,27.0,30.1,873.8,872.1,23.8,27.1,7.4,7.8,13.5,14.9,51.6,57.4,28.3,31.0,0.0,0.1,717.0,767.5,0.0
38.0,45.6,39.0,865.7,16.7,7.9,15.0,63.0,39.0,0.59,999.9,16,6386112,39.1,44.3,26.9,30.4,873.8,871.6,23.8,27.7,7.4,7.9,13.5,15.2,51.5,57.9,28.3,31.2,0.0,0.1,717.0,767.5,0.0
38.0,43.1,29.8,866.4,29.8,5.8,14.0,53.1,33.1,0.18,999.9,0,6386976,38.9,44.5,26.9,30.8,873.8,871.3,23.7,28.0,7.4,8.0,13.5,15.4,51.4,58.1,28.2,31.6,0.0,0.1,717.0,767.5,0.0
38.0,45.2,30.9,867.6,31.5,5.6,13.0,55.9,33.1,0.0,999.9,0,6387840,38.8,44.5,26.9,30.7,873.7,870.9,23.7,28.7,7.4,8.0,13.4,15.6,51.1,58.1,28.1,31.8,0.0,0.1,717.0,767.5,0.0
38.0,48.6,32.0,868.2,27.1,6.8,12.0,63.0,33.1,0.0,999.9,0,6388704,38.7,44.7,26.8,30.8,873.7,870.5,23.7,29.2,7.3,8.1,13.4,15.7,51.1,58.1,28.0,32.0,0.0,0.1,717.0,767.5,0.0
38.0,52.3,32.5,870.5,25.7,6.8,11.1,68.0,36.0,0.0,999.9,0,6389568,38.6,44.9,26.8,30.9,873.7,870.2,23.6,29.2,7.3,8.1,13.4,15.7,51.0,58.3,27.9,32.2,0.0,0.1,717.0,767.5,0.0
38.0,56.8,35.3,872.7,29.6,8.0,13.0,71.1,37.9,0.0,999.9,0,6390396,38.6,45.1,26.7,30.8,873.8,870.1,23.6,29.3,7.3,8.1,13.3,15.6,51.0,58.7,27.9,32.3,0.0,0.1,717.0,767.5,0.0
37.8,58.2,36.7,874.1,31.1,8.1,15.0,72.0,43.0,0.0,999.9,16,6391260,38.7,45.4,26.7,30.8,873.8,870.1,23.6,29.4,7.3,8.0,13.3,15.4,51.0,59.1,27.8,32.2,0.0,0.1,717.0,767.5,-0.20000000000000284
37.8,58.3,37.4,870.7,32.7,8.1,13.0,71.1,44.1,0.0,999.9,0,6392124,38.7,45.9,26.8,30.8,873.8,870.3,23.6,29.4,7.3,8.1,13.3,15.4,51.1,59.6,27.9,32.6,0.0,0.1,717.0,767.5,0.0
37.8,56.1,36.0,867.1,34.4,9.6,22.0,72.0,45.0,0.0,999.9,0,6392988,38.7,46.4,26.8,30.9,873.7,870.7,23.6,29.9,7.3,8.1,13.3,15.3,51.1,59.9,27.9,33.0,0.0,0.1,717.0,767.5,0.0
37.8,55.5,25.0,869.7,35.2,6.5,10.1,69.1,37.9,0.0,999.9,0,6393852,38.8,47.0,26.8,31.0,873.7,870.7,23.6,30.3,7.3,8.0,13.4,15.2,51.1,60.6,28.0,33.4,0.0,0.1,717.0,767.5,0.0
37.8,55.8,35.5,868.7,32.7,7.8,15.0,70.0,37.9,0.0,999.9,18,6394716,38.8,47.4,26.7,30.8,873.6,870.6,23.6,30.4,7.3,8.0,13.4,14.8,51.1,61.2,27.9,33.5,0.0,0.1,717.0,767.5,0.0
37.8,51.0,43.4,865.3,24.1,8.8,17.1,63.0,46.0,0.09,999.9,18,6395580,38.8,47.7,26.7,31.0,873.6,870.6,23.6,30.3,7.4,7.8,13.4,14.6,51.1,61.5,27.9,33.5,0.0,0.1,717.0,767.5,0.0
38.0,48.8,40.5,872.0,22.0,8.9,15.0,62.1,43.0,0.53,999.9,48,6396444,38.7,47.8,26.8,31.3,873.5,870.5,23.6,30.3,7.3,7.9,13.5,14.7,51.0,61.7,28.0,33.9,0.0,0.1,717.0,767.5,0.20000000000000284
38.0,50.9,30.1,879.6,31.1,7.1,10.1,64.0,37.9,0.02,999.9,0,6397308,38.6,47.8,26.8,31.7,873.5,870.7,23.5,29.6,7.4,7.8,13.5,14.4,50.9,61.6,27.9,34.1,0.0,0.1,717.0,767.5,0.0
38.0,55.2,34.1,875.8,33.6,7.8,11.1,72.0,37.9,0.0,999.9,0,6398172,38.6,48.0,26.8,31.7,873.5,871.5,23.5,30.0,7.4,7.5,13.5,13.8,50.8,61.5,27.9,34.4,0.0,0.1,717.0,800.7,0.0
38.0,57.5,38.8,871.7,30.7,7.2,13.0,72.0,43.0,0.0,999.9,0,6399036,38.5,49.0,26.8,32.1,873.6,871.9,23.5,30.6,7.4,7.5,13.5,13.6,50.8,62.1,27.8,35.2,0.0,0.1,717.0,833.8,0.0
38.0,56.9,34.4,873.3,37.3,6.0,10.1,66.0,45.0,0.0,999.9,16,6399900,38.5,49.9,26.8,32.8,873.6,872.0,23.5,30.5,7.4,7.4,13.5,13.5,50.7,63.2,27.8,36.3,0.0,0.1,717.0,867.0,0.0
37.8,60.1,35.2,873.9,32.3,7.7,13.0,75.9,45.0,0.0,999.9,0,6400764,38.5,50.8,26.8,33.3,873.6,872.0,23.5,30.8,7.4,7.4,13.5,13.3,50.7,64.0,27.8,37.1,0.0,0.1,717.0,900.1,-0.20000000000000284
37.8,64.9,39.2,869.0,35.2,5.5,8.9,79.0,48.0,0.0,999.9,0,6401628,38.6,51.6,26.8,33.5,873.6,872.1,23.6,30.9,7.4,7.4,13.5,13.2,50.8,65.0,27.9,37.8,0.0,0.1,717.0,933.3,0.0
38.0,66.2,35.8,863.1,36.5,9.3,17.1,80.1,48.0,0.0,999.9,0,6402492,38.7,52.5,26.9,34.0,873.6,871.8,23.6,31.0,7.4,7.4,13.5,13.1,50.9,65.9,28.0,38.5,0.0,0.0,717.0,966.6,0.20000000000000284
37.8,60.5,36.9,862.9,31.7,9.5,20.0,79.0,53.1,0.0,999.9,16,6403356,38.8,53.2,26.9,34.2,873.5,871.4,23.6,31.3,7.4,7.5,13.5,13.4,50.9,66.8,28.1,39.2,0.0,0.0,717.0,999.9,-0.20000000000000284
37.8,55.0,39.0,866.2,29.8,6.8,15.0,64.9,45.0,0.01,999.9,16,6404220,38.8,53.6,27.0,34.4,873.4,871.0,23.6,31.2,7.4,7.7,13.5,13.7,51.0,67.4,28.2,39.8,0.0,0.0,717.0,999.9,0.0
37.8,54.3,40.2,869.2,31.1,7.6,11.1,70.0,43.0,0.04,999.9,16,6405084,38.8,53.8,27.0,34.6,873.3,870.6,23.6,31.0,7.4,7.6,13.5,13.8,50.9,67.4,28.2,40.1,0.0,0.0,717.0,999.9,0.0
37.8,60.5,36.6,871.0,34.8,7.3,12.0,75.9,43.0,0.0,999.9,0,6405948,38.8,53.7,27.0,34.8,873.3,870.3,23.6,30.9,7.3,7.6,13.4,13.7,50.9,67.5,28.2,40.4,0.0,0.0,717.0,999.9,0.0
37.8,62.1,40.4,870.0,35.2,9.3,20.0,77.0,46.0,0.0,999.9,0,6406812,38.8,54.0,27.0,34.9,873.3,870.2,23.6,30.9,7.3,7.6,13.3,13.8,51.0,67.8,28.2,40.4,0.0,0.0,717.0,999.9,0.0
